id_pedido,data,hora_str,hora_int,mes,semana,dia_semana,turno,cidade_id,modalidade,canal,km,faixa_km,custo_por_km,sla_min,tempo_total_min,tempo_aceite_min,atraso_min,tempo_chegada_origem_min,tempo_espera_origem_min,tempo_deslocamento_min,status,cancelada_flag,insucesso_flag,motivo_cancelamento,otd_flag,valor_base_entregador,valor_dinamica,valor_entregador,evento_flag,evento_id,custo_operacional,valor_dinamica_empresa,valor_pago_empresa,margem_unitaria
P046353163,2026-01-24,19:34,19,2026-01,4,Sáb,Noite,11,Econômica,App,2.35,0-3,5.191489361702128,60,8.03,0.08,-51.97,0.07,0.0,7.88,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P046353317,2025-10-24,18:39,18,2025-10,43,Sex,Noite,11,Econômica,App,0.74,0-3,11.756756756756756,60,12.21,0.87,-47.79,4.14,0.0,7.2,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353326,2025-10-24,18:40,18,2025-10,43,Sex,Noite,11,Econômica,App,0.3,0-3,29.0,60,3.36,0.22,-56.64,0.17,0.0,2.97,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353402,2026-01-24,09:41,9,2026-01,4,Sáb,Manhã,11,Econômica,Integrado,0.86,0-3,7.790697674418605,60,36.02,0.62,-23.979999999999997,31.87,0.0,3.53,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046353459,2025-10-24,19:43,19,2025-10,43,Sex,Noite,11,Econômica,Integrado,0.57,0-3,15.263157894736842,60,13.96,0.28,-46.04,3.0,0.0,10.68,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353511,2026-01-24,19:45,19,2026-01,4,Sáb,Noite,11,Expressa,Integrado,1.51,0-3,5.76158940397351,40,20.83,0.23,-19.17,13.0,0.0,7.6,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353521,2026-01-24,19:46,19,2026-01,4,Sáb,Noite,11,Econômica,Integrado,0.92,0-3,9.456521739130434,60,7.6,0.22,-52.4,0.45,0.0,6.93,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353592,2025-10-24,18:48,18,2025-10,43,Sex,Noite,11,Econômica,Integrado,1.23,0-3,7.073170731707316,60,3.82,0.15,-56.18,0.27,0.0,3.4,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353644,2026-01-24,19:49,19,2026-01,4,Sáb,Noite,11,Econômica,App,0.73,0-3,11.917808219178081,60,3.48,0.08,-56.52,0.05,0.0,3.35,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353649,2026-01-24,19:50,19,2026-01,4,Sáb,Noite,11,Econômica,App,0.7,0-3,12.428571428571429,60,13.95,0.52,-46.05,2.92,0.0,10.51,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353652,2025-10-24,19:50,19,2025-10,43,Sex,Noite,11,Econômica,,2.52,0-3,4.841269841269841,60,24.83,0.0,-35.17,0.84,21.02,2.97,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P046353746,2025-10-24,19:52,19,2025-10,43,Sex,Noite,11,Econômica,Integrado,1.67,0-3,5.209580838323353,60,10.92,0.69,-49.08,3.2,0.0,7.03,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353840,2026-01-24,19:57,19,2026-01,4,Sáb,Noite,11,Integrada,,1.76,0-3,4.9431818181818175,55,8.42,0.2,-46.58,0.13,0.0,8.09,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353842,2026-01-24,19:57,19,2026-01,4,Sáb,Noite,11,Econômica,App,4.6,3-7,2.2434782608695656,60,27.78,1.65,-32.22,11.48,0.0,14.65,Finalizada,0,0,,1,10.32,0,10.32,0,,10.32,0,11.82,0.14534883720930236
P046354096,2025-10-24,19:05,19,2025-10,43,Sex,Noite,11,Expressa,App,0.53,0-3,16.41509433962264,40,3.19,0.15,-36.81,0.07,0.0,2.97,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354236,2026-01-24,19:09,19,2026-01,4,Sáb,Noite,11,Econômica,App,0.96,0-3,9.0625,60,3.7,0.17,-56.3,0.13,0.0,3.4,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354389,2025-10-24,19:14,19,2025-10,43,Sex,Noite,11,Manual,App,2.24,0-3,3.8839285714285707,70,25.83,1.29,-44.17,6.32,1.22,17.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354471,2025-10-24,19:17,19,2025-10,43,Sex,Noite,11,Econômica,App,0.92,0-3,9.456521739130434,60,8.39,0.15,-51.61,4.39,0.0,3.85,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354548,2026-01-24,19:19,19,2026-01,4,Sáb,Noite,11,Integrada,App,1.42,0-3,6.126760563380281,55,9.73,0.6,-45.269999999999996,2.68,0.0,6.45,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354569,2025-10-24,22:19,22,2025-10,43,Sex,Noite,11,Econômica,App,6.58,3-7,1.8358662613981762,60,118.8,0.0,58.8,0.0,0.0,118.8,Cancelada,1,0,Motivo 05,0,12.08,0,12.08,0,,12.08,0,13.58,0.1241721854304636
P046354680,2025-10-24,19:22,19,2025-10,43,Sex,Noite,11,Expressa,App,2.19,0-3,3.9726027397260273,40,12.16,1.24,-27.84,5.79,0.0,5.13,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354712,2025-10-24,19:23,19,2025-10,43,Sex,Noite,11,Econômica,App,2.52,0-3,3.452380952380952,60,11.42,0.18,-48.58,0.07,0.0,11.17,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046354934,2026-01-24,19:29,19,2026-01,4,Sáb,Noite,11,Econômica,App,1.69,0-3,5.14792899408284,60,14.5,0.43,-45.5,1.92,0.0,12.15,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046355028,2026-01-24,10:32,10,2026-01,4,Sáb,Manhã,11,Integrada,App,1.39,0-3,4.820143884892087,55,14.58,0.58,-40.42,4.6,0.0,9.4,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046355052,2026-01-24,19:33,19,2026-01,4,Sáb,Noite,11,Econômica,Integrado,1.54,0-3,5.649350649350649,60,5.28,0.28,-54.72,0.33,0.0,4.67,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046355054,2025-10-24,20:33,20,2025-10,43,Sex,Noite,11,Econômica,App,2.76,0-3,3.152173913043478,60,21.81,4.14,-38.19,9.75,0.0,7.92,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046355147,2026-01-24,20:35,20,2026-01,4,Sáb,Noite,11,Econômica,Integrado,1.16,0-3,7.5,60,5.05,0.27,-54.95,1.78,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046355174,2026-01-24,19:36,19,2026-01,4,Sáb,Noite,11,Econômica,App,1.36,0-3,6.39705882352941,60,7.55,0.28,-52.45,0.03,0.0,7.24,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046355367,2026-01-24,20:41,20,2026-01,4,Sáb,Noite,11,Manual,App,1.98,0-3,4.898989898989899,70,13.75,0.52,-56.25,5.22,0.53,7.48,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046355441,2026-01-24,20:43,20,2026-01,4,Sáb,Noite,11,Integrada,App,2.07,0-3,3.236714975845411,55,21.15,0.87,-33.85,6.15,0.0,14.13,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046355637,2026-01-24,20:49,20,2026-01,4,Sáb,Noite,11,Manual,App,1.25,0-3,5.36,70,15.35,0.53,-54.65,4.28,4.07,6.47,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046355954,2025-10-24,20:58,20,2025-10,43,Sex,Noite,11,Econômica,App,1.06,0-3,6.320754716981132,60,3.17,0.07,-56.83,0.13,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046355955,2026-01-24,20:58,20,2026-01,4,Sáb,Noite,11,Econômica,App,2.21,0-3,3.0316742081447967,60,10.23,1.15,-49.769999999999996,2.78,0.0,6.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046356144,2026-01-24,20:04,20,2026-01,4,Sáb,Noite,11,Integrada,App,3.0,0-3,2.2333333333333334,55,27.77,5.32,-27.23,6.05,0.0,16.4,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046356314,2026-01-24,20:08,20,2026-01,4,Sáb,Noite,11,Manual,App,0.41,0-3,22.4390243902439,70,9.5,1.78,-60.5,1.75,2.97,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046356326,2025-10-24,20:08,20,2025-10,43,Sex,Noite,11,Expressa,,1.81,0-3,3.701657458563536,40,28.82,0.25,-11.18,20.2,0.0,8.37,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046356556,2026-01-24,20:16,20,2026-01,4,Sáb,Noite,11,Econômica,App,3.36,3-7,2.1011904761904763,60,17.08,0.98,-42.92,7.67,0.0,8.43,Finalizada,0,0,,1,7.06,0,7.06,0,,7.06,0,8.559999999999999,0.21246458923512734
P046356562,2026-01-24,10:16,10,2026-01,4,Sáb,Manhã,11,Econômica,App,1.58,0-3,4.240506329113924,60,4.28,0.13,-55.72,0.13,0.0,4.02,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046356767,2026-01-24,21:22,21,2026-01,4,Sáb,Noite,11,Integrada,App,8.1,7-12,1.417283950617284,55,43.68,12.33,-11.32,3.92,0.0,27.43,Finalizada,0,0,,1,11.48,0,11.48,0,,11.48,0,12.98,0.13066202090592327
P046356771,2026-01-24,21:22,21,2026-01,4,Sáb,Noite,11,Econômica,Integrado,9.33,7-12,1.3772775991425508,60,54.25,21.95,-5.75,7.3,0.0,25.0,Finalizada,0,0,,1,12.85,0,12.85,0,,12.85,0,14.35,0.11673151750972766
P046356945,2026-01-24,20:28,20,2026-01,4,Sáb,Noite,11,Econômica,App,3.57,3-7,2.028011204481793,60,16.15,1.27,-43.85,4.73,0.0,10.15,Finalizada,0,0,,1,7.24,0,7.24,0,,7.24,0,8.74,0.20718232044198892
P046357104,2025-10-24,20:33,20,2025-10,43,Sex,Noite,11,Integrada,App,0.96,0-3,6.979166666666667,55,5.13,0.15,-49.87,2.0,0.0,2.98,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357120,2025-10-24,20:33,20,2025-10,43,Sex,Noite,11,Econômica,App,0.6,0-3,11.166666666666668,60,7.48,0.28,-52.519999999999996,2.3,0.0,4.9,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357163,2025-10-24,21:34,21,2025-10,43,Sex,Noite,11,Manual,App,1.92,0-3,5.052083333333333,70,32.1,0.15,-37.9,0.15,9.45,22.35,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046357199,2025-10-24,20:35,20,2025-10,43,Sex,Noite,11,Econômica,,0.59,0-3,11.355932203389832,60,6.41,0.13,-53.59,0.03,0.0,6.25,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357212,2025-10-24,20:36,20,2025-10,43,Sex,Noite,11,Econômica,App,0.43,0-3,15.58139534883721,60,13.32,0.23,-46.68,4.95,0.0,8.14,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357264,2026-01-24,21:37,21,2026-01,4,Sáb,Noite,11,Econômica,Integrado,4.28,3-7,1.8598130841121494,60,26.08,0.0,-33.92,0.0,0.0,26.08,Cancelada,1,0,,0,7.96,0,7.96,0,,7.96,0,9.46,0.1884422110552766
P046357274,2026-01-24,20:38,20,2026-01,4,Sáb,Noite,11,Integrada,Integrado,0.5,0-3,13.4,55,3.39,0.22,-51.61,0.17,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357341,2026-01-24,21:40,21,2026-01,4,Sáb,Noite,11,Econômica,App,3.9,3-7,1.9487179487179487,60,21.58,3.75,-38.42,6.8,0.0,11.03,Finalizada,0,0,,1,7.6,0,7.6,0,,7.6,0,9.1,0.19736842105263164
P046357378,2026-01-24,20:41,20,2026-01,4,Sáb,Noite,11,Econômica,App,1.87,0-3,3.5828877005347595,60,4.28,0.12,-55.72,0.05,0.0,4.11,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357551,2026-01-24,21:46,21,2026-01,4,Sáb,Noite,11,Expressa,App,1.05,0-3,6.3809523809523805,40,12.15,0.28,-27.85,5.35,0.0,6.52,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357565,2025-10-24,21:47,21,2025-10,43,Sex,Noite,11,Econômica,,3.49,3-7,2.0744985673352434,60,17.94,1.01,-42.06,3.34,0.0,13.59,Finalizada,0,0,,1,7.24,0,7.24,0,,7.24,0,8.74,0.20718232044198892
P046357573,2026-01-24,21:47,21,2026-01,4,Sáb,Noite,11,Integrada,App,1.1,0-3,8.818181818181817,55,15.62,0.27,-39.38,0.08,0.0,15.27,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046357663,2026-01-24,20:50,20,2026-01,4,Sáb,Noite,11,Manual,App,2.6,0-3,3.9230769230769225,70,3.0,0.0,-67.0,0.0,0.0,3.0,Cancelada,1,0,Motivo 10,0,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046357685,2025-10-24,21:51,21,2025-10,43,Sex,Noite,11,Manual,App,2.6,0-3,3.9230769230769225,70,16.86,0.27,-53.14,0.05,0.32,16.22,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046357763,2025-10-24,21:54,21,2025-10,43,Sex,Noite,11,Econômica,App,0.86,0-3,7.790697674418605,60,41.6,0.69,-18.4,3.46,0.0,37.45,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357870,2026-01-24,21:57,21,2026-01,4,Sáb,Noite,11,Econômica,App,1.46,0-3,4.589041095890411,60,5.3,0.93,-54.7,0.07,0.0,4.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046357926,2026-01-24,21:59,21,2026-01,4,Sáb,Noite,11,Econômica,App,1.06,0-3,6.320754716981132,60,3.28,0.15,-56.72,0.13,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358023,2026-01-24,21:03,21,2026-01,4,Sáb,Noite,11,Manual,App,0.8,0-3,8.375,70,32.64,0.08,-37.36,6.05,23.51,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358072,2025-10-24,21:04,21,2025-10,43,Sex,Noite,11,Manual,App,3.94,3-7,2.9441624365482233,70,23.21,0.07,-46.79,2.1,18.07,2.97,Finalizada,0,0,,1,11.6,0,11.6,0,,11.6,0,13.1,0.1293103448275863
P046358146,2025-10-24,21:07,21,2025-10,43,Sex,Noite,11,Integrada,App,1.68,0-3,3.988095238095238,55,23.71,0.48,-31.29,14.43,2.01,6.79,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358187,2026-01-24,21:08,21,2026-01,4,Sáb,Noite,11,Manual,,0.3,0-3,30.666666666666664,70,7.52,0.25,-62.480000000000004,3.25,1.02,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046358189,2025-10-24,21:08,21,2025-10,43,Sex,Noite,11,Expressa,App,1.46,0-3,4.589041095890411,40,5.18,0.23,-34.82,1.98,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358265,2025-10-24,21:11,21,2025-10,43,Sex,Noite,11,Econômica,App,2.26,0-3,2.964601769911505,60,14.92,1.36,-45.08,4.93,0.0,8.63,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358482,2025-10-24,21:20,21,2025-10,43,Sex,Noite,11,Expressa,Integrado,1.78,0-3,3.764044943820225,40,6.98,0.57,-33.019999999999996,1.47,0.0,4.94,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358559,2026-01-24,21:22,21,2026-01,4,Sáb,Noite,11,Econômica,App,0.73,0-3,9.178082191780822,60,11.93,0.62,-48.07,3.38,0.0,7.93,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358758,2026-01-24,21:31,21,2026-01,4,Sáb,Noite,11,Econômica,App,2.9,0-3,2.310344827586207,60,3.95,0.93,-56.05,0.02,0.0,3.0,Cancelada,1,0,Motivo 01,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046358841,2026-01-24,21:35,21,2026-01,4,Sáb,Noite,11,Integrada,App,6.13,3-7,1.5709624796084831,55,20.03,0.0,-34.97,0.0,0.0,20.03,Cancelada,1,0,,0,9.63,0,9.63,0,,9.63,0,11.13,0.15576323987538943
P046359117,2026-01-24,21:47,21,2026-01,4,Sáb,Noite,11,Econômica,App,0.44,0-3,15.227272727272728,60,3.3,0.18,-56.7,0.12,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046359385,2025-10-24,22:02,22,2025-10,43,Sex,Noite,11,Econômica,App,1.18,0-3,5.677966101694916,60,5.49,1.04,-54.51,0.86,0.0,3.59,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046359473,2026-01-24,22:08,22,2026-01,4,Sáb,Noite,11,Econômica,App,2.23,0-3,4.573991031390134,60,16.8,3.35,-43.2,9.48,0.0,3.97,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046359573,2025-10-24,22:15,22,2025-10,43,Sex,Noite,11,Econômica,App,1.81,0-3,3.701657458563536,60,19.03,0.52,-40.97,2.87,0.0,15.64,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360335,2025-10-25,00:55,0,2025-10,43,Sáb,Manhã,11,Manual,App,1.03,0-3,9.417475728155338,70,3.24,0.05,-66.76,0.05,0.17,2.97,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046360441,2025-10-25,07:07,7,2025-10,43,Sáb,Manhã,11,Econômica,App,2.17,0-3,3.087557603686636,60,44.19,0.17,-15.810000000000002,34.82,0.0,9.2,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360445,2025-10-25,07:07,7,2025-10,43,Sáb,Manhã,11,Econômica,App,0.3,0-3,22.333333333333336,60,45.14,24.85,-14.86,14.4,0.0,5.89,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360464,2026-01-25,07:09,7,2026-01,4,Dom,Manhã,11,Econômica,Integrado,1.51,0-3,4.437086092715232,60,10.09,0.17,-49.91,6.92,0.0,3.0,Cancelada,1,0,Motivo 13,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360558,2026-01-25,08:32,8,2026-01,4,Dom,Manhã,11,Econômica,Integrado,1.21,0-3,5.537190082644629,60,25.65,11.52,-34.35,9.97,0.0,4.16,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360603,2025-10-25,08:42,8,2025-10,43,Sáb,Manhã,11,Econômica,App,2.7,0-3,2.4814814814814814,60,62.2,22.69,2.200000000000003,27.99,0.0,11.52,Insucesso,0,1,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360640,2026-01-25,08:46,8,2026-01,4,Dom,Manhã,11,Econômica,App,0.3,0-3,22.333333333333336,60,19.55,0.22,-40.45,16.33,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360643,2026-01-25,08:46,8,2026-01,4,Dom,Manhã,11,Econômica,Integrado,0.3,0-3,22.333333333333336,60,64.27,0.65,4.269999999999996,40.0,0.0,23.62,Cancelada,1,0,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360904,2026-01-25,08:20,8,2026-01,4,Dom,Manhã,11,Integrada,App,1.12,0-3,5.982142857142857,55,10.52,0.1,-44.480000000000004,1.67,0.0,8.75,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046360939,2026-01-25,08:23,8,2026-01,4,Dom,Manhã,11,Integrada,Integrado,0.72,0-3,9.305555555555555,55,9.85,1.22,-45.15,5.3,0.0,3.33,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361046,2025-10-25,09:34,9,2025-10,43,Sáb,Manhã,11,Econômica,App,1.95,0-3,3.435897435897436,60,19.71,4.11,-40.29,5.33,0.0,10.27,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361048,2026-01-25,10:34,10,2026-01,4,Dom,Manhã,11,Integrada,App,0.54,0-3,12.407407407407407,55,6.56,0.38,-48.44,3.18,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361117,2026-01-25,09:39,9,2026-01,4,Dom,Manhã,11,Integrada,App,1.25,0-3,5.36,55,26.03,0.1,-28.97,22.93,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361143,2025-10-25,08:41,8,2025-10,43,Sáb,Manhã,11,Econômica,App,1.04,0-3,6.4423076923076925,60,5.84,0.86,-54.16,2.01,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361193,2025-10-25,09:46,9,2025-10,43,Sáb,Manhã,11,Econômica,App,3.01,3-7,2.285714285714286,60,20.57,2.77,-39.43,6.02,0.0,11.78,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046361197,2026-01-25,08:46,8,2026-01,4,Dom,Manhã,11,Econômica,App,0.84,0-3,7.976190476190476,60,4.07,0.18,-55.93,0.07,0.0,3.82,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361268,2026-01-25,09:49,9,2026-01,4,Dom,Manhã,11,Manual,App,1.7,0-3,3.9411764705882355,70,24.03,3.48,-45.97,6.37,11.18,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361275,2026-01-25,09:50,9,2026-01,4,Dom,Manhã,11,Econômica,Integrado,1.52,0-3,4.407894736842105,60,13.52,7.4,-46.480000000000004,3.12,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361299,2026-01-25,09:53,9,2026-01,4,Dom,Manhã,11,Econômica,App,0.34,0-3,19.705882352941174,60,7.51,0.38,-52.49,4.13,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361431,2025-10-25,09:03,9,2025-10,43,Sáb,Manhã,11,Manual,App,2.54,0-3,4.015748031496063,70,17.08,3.2,-52.92,5.51,3.44,4.93,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046361460,2025-10-25,09:06,9,2025-10,43,Sáb,Manhã,11,Econômica,Integrado,1.93,0-3,3.4715025906735755,60,11.03,2.7,-48.97,3.58,0.0,4.75,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361499,2025-10-25,09:07,9,2025-10,43,Sáb,Manhã,11,Econômica,App,2.47,0-3,2.7125506072874495,60,16.01,1.68,-43.989999999999995,5.56,0.0,8.77,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361528,2026-01-25,09:09,9,2026-01,4,Dom,Manhã,11,Manual,App,1.13,0-3,5.92920353982301,70,28.53,0.6,-41.47,15.95,1.43,10.55,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361556,2026-01-25,10:12,10,2026-01,4,Dom,Manhã,11,Econômica,App,2.91,0-3,2.3024054982817868,60,53.33,10.65,-6.670000000000002,19.17,0.0,23.51,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361571,2025-10-25,09:13,9,2025-10,43,Sáb,Manhã,11,Econômica,App,1.42,0-3,4.71830985915493,60,5.86,0.48,-54.14,2.41,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361608,2026-01-25,10:14,10,2026-01,4,Dom,Manhã,11,Integrada,Integrado,9.06,7-12,1.3885209713024282,55,84.43,11.53,29.430000000000007,8.92,0.0,63.98,Finalizada,0,0,,0,12.58,0,12.58,0,,12.58,0,14.08,0.11923688394276621
P046361649,2025-10-25,09:17,9,2025-10,43,Sáb,Manhã,11,Expressa,App,1.14,0-3,5.877192982456141,40,8.82,0.52,-31.18,2.77,0.0,5.53,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361688,2026-01-25,09:19,9,2026-01,4,Dom,Manhã,11,Econômica,App,1.08,0-3,6.203703703703703,60,9.0,0.12,-51.0,4.05,0.0,4.83,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361712,2026-01-25,09:19,9,2026-01,4,Dom,Manhã,11,Integrada,Integrado,1.58,0-3,4.240506329113924,55,5.87,0.35,-49.13,1.42,0.0,4.1,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361729,2026-01-25,09:20,9,2026-01,4,Dom,Manhã,11,Integrada,Integrado,2.47,0-3,2.7125506072874495,55,20.38,0.37,-34.620000000000005,0.17,0.0,19.84,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046361802,2025-10-25,10:26,10,2025-10,43,Sáb,Manhã,11,Econômica,App,5.23,3-7,1.6940726577437857,60,80.08,34.65,20.08,10.37,0.0,35.06,Finalizada,0,0,,0,8.86,0,8.86,0,,8.86,0,10.36,0.16930022573363424
P046361835,2026-01-25,10:29,10,2026-01,4,Dom,Manhã,11,Manual,App,2.43,0-3,4.19753086419753,70,86.8,0.0,16.799999999999997,0.48,6.82,79.5,Finalizada,0,0,,0,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
